,timestamp,value,anomaly_score,label
0,2011-07-01 00:15:01,0.0917952281677,0.0,0
1,2011-07-01 01:15:01,0.0744137628753,0.0,0
2,2011-07-01 02:15:01,0.0569843441252,0.0,0
3,2011-07-01 03:15:01,0.0712252820574999,0.0,0
4,2011-07-01 04:15:01,0.045465890183,0.0,0
5,2011-07-01 05:15:01,0.0506269070735,0.0,0
6,2011-07-01 06:15:01,0.061598587998,0.0,0
7,2011-07-01 07:15:01,0.0649577715217,0.0,0
8,2011-07-01 08:15:01,0.0668175037295,0.0,0
9,2011-07-01 09:15:01,0.0658243386243,0.0,0
10,2011-07-01 10:15:01,0.0649368367863,0.0,0
11,2011-07-01 11:15:01,0.0795250560957,0.0,0
12,2011-07-01 12:15:01,0.0960173380928,0.0,0
13,2011-07-01 13:15:01,0.0847003154573999,0.0,0
14,2011-07-01 14:15:01,0.0732953249715,0.0,0
15,2011-07-01 15:15:01,0.0614428281461,0.0,0
16,2011-07-01 16:15:01,0.0612365675128,0.0,0
17,2011-07-01 17:15:01,0.0843507972665,0.0,0
18,2011-07-01 18:15:01,0.0679858974359,0.0,0
19,2011-07-01 19:15:01,0.0595021130481,0.0,0
20,2011-07-01 20:15:01,0.0654113396331,0.0,0
21,2011-07-01 21:15:01,0.0659261166173,0.0,0
22,2011-07-01 22:15:01,0.0706836648921,0.0,0
23,2011-07-01 23:15:01,0.0496564885496,0.0,0
24,2011-07-02 00:15:01,0.0718720184241,0.0,0
25,2011-07-02 01:15:01,0.0812614259598,0.0,0
26,2011-07-02 02:15:01,0.0667477696675,0.0,0
27,2011-07-02 03:15:01,0.0652968163492,0.0,0
28,2011-07-02 04:15:01,0.0641572154869,0.0,0
29,2011-07-02 05:15:01,0.0649726255653,0.0,0
30,2011-07-02 06:15:01,0.0634786980018,0.0,0
31,2011-07-02 07:15:01,0.067405255513,0.0,0
32,2011-07-02 08:15:01,0.0654501957373,0.0,0
33,2011-07-02 09:15:01,0.0615190082645,0.0,0
34,2011-07-02 10:15:01,0.0618404558405,0.0,0
35,2011-07-02 11:15:01,0.0719634703196,0.0,0
36,2011-07-02 12:15:01,0.0909919571046,0.0,0
37,2011-07-02 13:15:01,0.0954404145078,0.0,0
38,2011-07-02 14:15:01,0.0740964203233,0.0,0
39,2011-07-02 15:15:01,0.071954523464,0.0,0
40,2011-07-02 16:15:01,0.056978109984,0.0,0
41,2011-07-02 17:15:01,0.0655478119935,0.0,0
42,2011-07-02 18:15:01,0.0678270884521,0.0,0
43,2011-07-02 19:15:01,0.0655969531379,0.0,0
44,2011-07-02 20:15:01,0.071215303826,0.0,0
45,2011-07-02 21:15:01,0.0724433962264,0.0,0
46,2011-07-02 22:15:01,0.0713760304375,0.0,0
47,2011-07-02 23:15:01,0.045797762572,0.0,0
48,2011-07-03 00:15:01,0.0802158848614,0.0,0
49,2011-07-03 01:15:01,0.0916660881638,0.0,0
50,2011-07-03 02:15:01,0.0699398931433999,0.0,0
51,2011-07-03 03:15:01,0.0776131134968999,0.0,0
52,2011-07-03 04:15:01,0.0798389694042,0.0,0
53,2011-07-03 05:15:01,0.0808955223881,0.0,0
54,2011-07-03 06:15:01,0.0838594401428999,0.0,0
55,2011-07-03 07:15:01,0.0892477966796,0.0,0
56,2011-07-03 08:15:01,0.0853902103401,0.0,0
57,2011-07-03 09:15:01,0.0794285133211,0.0,0
58,2011-07-03 10:15:01,0.07426276771,0.0,0
59,2011-07-03 11:15:01,0.0890734730009,0.0,0
60,2011-07-03 12:15:01,0.127258373206,0.0,0
61,2011-07-03 13:15:01,0.116625799574,0.0,0
62,2011-07-03 14:15:01,0.095593279664,0.0,0
63,2011-07-03 15:15:01,0.0690759517888,0.0,0
64,2011-07-03 16:15:01,0.0551438240271,0.0,0
65,2011-07-03 17:15:01,0.0721191195511,0.0,0
66,2011-07-03 18:15:01,0.073908276714,0.0,0
67,2011-07-03 19:15:01,0.0800259403372,0.0,0
68,2011-07-03 20:15:01,0.0763625750499999,0.0,0
69,2011-07-03 21:15:01,0.0736280137773,0.0,0
70,2011-07-03 22:15:01,0.0701742301459,0.0,0
71,2011-07-03 23:15:01,0.0515876583572,0.0,0
72,2011-07-04 00:15:01,0.0801203649776999,0.0,0
73,2011-07-04 01:15:01,0.0887653661143999,0.0,0
74,2011-07-04 02:15:01,0.0872950400544999,0.0,0
75,2011-07-04 03:15:01,0.092387312187,0.0,0
76,2011-07-04 04:15:01,0.0756746510426,0.0,0
77,2011-07-04 05:15:01,0.0675771765522,0.0,0
78,2011-07-04 06:15:01,0.0735627029535,0.0,0
79,2011-07-04 07:15:01,0.076390779703,0.0,0
80,2011-07-04 08:15:01,0.0756823569252,0.0,0
81,2011-07-04 09:15:01,0.0751611287359999,0.0,0
82,2011-07-04 10:15:01,0.0710463029433,0.0,0
83,2011-07-04 11:15:01,0.0886698043101,0.0,0
84,2011-07-04 12:15:01,0.108092805449,0.0,0
85,2011-07-04 13:15:01,0.110381165919,0.0,0
86,2011-07-04 14:15:01,0.079259645464,0.0,0
87,2011-07-04 15:15:01,0.0618068669528,0.0,0
88,2011-07-04 16:15:01,0.068774496995,0.0,0
89,2011-07-04 17:15:01,0.0704708097928,0.0,0
90,2011-07-04 18:15:01,0.0743938890734,0.0,0
91,2011-07-04 19:15:01,0.0769565217391,0.0,0
92,2011-07-04 20:15:01,0.0680140350876999,0.0,0
93,2011-07-04 21:15:01,0.0627029012119,0.0,0
94,2011-07-04 22:15:01,0.0647668479156,0.0,0
95,2011-07-04 23:15:01,0.0453928910452,0.0,0
96,2011-07-05 00:15:01,0.065628403398,0.0,0
97,2011-07-05 01:15:01,0.0719560290118,0.0,0
98,2011-07-05 02:15:01,0.0597875304772,0.0,0
99,2011-07-05 03:15:01,0.061841962836,0.0,0
100,2011-07-05 04:15:01,0.0618097367968,0.0,0
101,2011-07-05 05:15:01,0.0596760865973,0.0,0
102,2011-07-05 06:15:01,0.190324551874,0.0,0
103,2011-07-05 07:15:01,0.0633426020782,0.0,0
104,2011-07-05 08:15:01,0.0652828561573,0.0,0
105,2011-07-05 09:15:01,0.0705521922582999,0.0,0
106,2011-07-05 10:15:01,0.0698668146504,0.0,0
107,2011-07-05 11:15:01,0.0889637136318999,0.0,0
108,2011-07-05 12:15:01,0.101171128107,0.0,0
109,2011-07-05 13:15:01,0.0980077120823,0.0,0
110,2011-07-05 14:15:01,0.0762084257206,0.0,0
111,2011-07-05 15:15:01,0.0591706881144,0.0,0
112,2011-07-05 16:15:01,0.0604942319369,0.0,0
113,2011-07-05 17:15:01,0.0691012366983,0.0,0
114,2011-07-05 18:15:01,0.0599798359995,0.0,0
115,2011-07-05 19:15:01,0.0569892587472,0.0,0
116,2011-07-05 20:15:01,0.0585059567225999,0.0,0
117,2011-07-05 21:15:01,0.055420297627,0.0,0
118,2011-07-05 22:15:01,0.0562787942609,0.0,0
119,2011-07-05 23:15:01,0.0456248992098,0.0,0
120,2011-07-06 00:15:01,0.057413244431,0.0,0
