,timestamp,value,anomaly_score,label
0,2011-07-01 00:00:01,0.401048098657,0.0,0
1,2011-07-01 01:00:01,0.392718881005,0.0,0
2,2011-07-01 02:00:01,0.309996119798,0.0,0
3,2011-07-01 03:00:01,0.212938552018,0.0,0
4,2011-07-01 04:00:01,0.205800905571,0.0,0
5,2011-07-01 05:00:01,0.255867457952,0.0,0
6,2011-07-01 06:00:01,0.306630479265,0.0,0
7,2011-07-01 07:00:01,0.29600203814,0.0,0
8,2011-07-01 08:00:01,0.530440128999,0.0,0
9,2011-07-01 09:00:01,0.7902495146330001,0.0,0
10,2011-07-01 10:00:01,0.743906815883,0.0,0
11,2011-07-01 11:00:01,0.736919786741,0.0,0
12,2011-07-01 12:00:01,0.6975822433609999,0.0,0
13,2011-07-01 13:00:01,0.6873418412860001,0.0,0
14,2011-07-01 14:00:01,0.517447938078,0.0,0
15,2011-07-01 15:00:01,0.519026716424,0.0,0
16,2011-07-01 16:00:01,0.51413336812,0.0,0
17,2011-07-01 17:00:01,0.417275625868,0.0,0
18,2011-07-01 18:00:01,0.24845741212,0.0,0
19,2011-07-01 19:00:01,0.309360489543,0.0,0
20,2011-07-01 20:00:01,0.273067885947,0.0,0
21,2011-07-01 21:00:01,0.264461005442,0.0,0
22,2011-07-01 22:00:01,0.23187973727,0.0,0
23,2011-07-01 23:00:01,0.261552512902,0.0,0
24,2011-07-02 00:00:01,0.324815629448,0.0,0
25,2011-07-02 01:00:01,0.251320671322,0.0,0
26,2011-07-02 02:00:01,0.21464613516,0.0,0
27,2011-07-02 03:00:01,0.166280263697,0.0,0
28,2011-07-02 04:00:01,0.211815143689,0.0,0
29,2011-07-02 05:00:01,0.303217093576,0.0,0
30,2011-07-02 06:00:01,0.2878979686,0.0,0
31,2011-07-02 07:00:01,0.396715687694,0.0,0
32,2011-07-02 08:00:01,0.588415532379,0.0,0
33,2011-07-02 09:00:01,0.59337773192,0.0,0
34,2011-07-02 10:00:01,0.7138701159199999,0.0,0
35,2011-07-02 11:00:01,0.787525214093,0.0,0
36,2011-07-02 12:00:01,0.7369213188770001,0.0,0
37,2011-07-02 13:00:01,0.6820620443719999,0.0,0
38,2011-07-02 14:00:01,0.7226616516399998,0.0,0
39,2011-07-02 15:00:01,0.529339407129,0.0,0
40,2011-07-02 16:00:01,0.403918440491,0.0,0
41,2011-07-02 17:00:01,0.346285484196,0.0,0
42,2011-07-02 18:00:01,0.276515628398,0.0,0
43,2011-07-02 19:00:01,0.273633723983,0.0,0
44,2011-07-02 20:00:01,0.348633036515,0.0,0
45,2011-07-02 21:00:01,0.289148226997,0.0,0
46,2011-07-02 22:00:01,0.321686929479,0.0,0
47,2011-07-02 23:00:01,0.260040957735,0.0,0
48,2011-07-03 00:00:01,0.204862942608,0.0,0
49,2011-07-03 01:00:01,0.207419676118,0.0,0
50,2011-07-03 02:00:01,0.173298017129,0.0,0
51,2011-07-03 03:00:01,0.132202637198,0.0,0
52,2011-07-03 04:00:01,0.17089560971,0.0,0
53,2011-07-03 05:00:01,0.279315632688,0.0,0
54,2011-07-03 06:00:01,0.247734583438,0.0,0
55,2011-07-03 07:00:01,0.347788950248,0.0,0
56,2011-07-03 08:00:01,0.6770399894879999,0.0,0
57,2011-07-03 09:00:01,0.6285060626860001,0.0,0
58,2011-07-03 10:00:01,0.600754435803,0.0,0
59,2011-07-03 11:00:01,0.595576831487,0.0,0
60,2011-07-03 12:00:01,0.7183120442669999,0.0,0
61,2011-07-03 13:00:01,0.636428503882,0.0,0
62,2011-07-03 14:00:01,0.5614900309390001,0.0,0
63,2011-07-03 15:00:01,0.439826406276,0.0,0
64,2011-07-03 16:00:01,0.364600634261,0.0,0
65,2011-07-03 17:00:01,0.304671828772,0.0,0
66,2011-07-03 18:00:01,0.263320157909,0.0,0
67,2011-07-03 19:00:01,0.24291524883,0.0,0
68,2011-07-03 20:00:01,0.241346377957,0.0,0
69,2011-07-03 21:00:01,0.208214406325,0.0,0
70,2011-07-03 22:00:01,0.20241559894,0.0,0
71,2011-07-03 23:00:01,0.231243016929,0.0,0
72,2011-07-04 00:00:01,0.179941670478,0.0,0
73,2011-07-04 01:00:01,0.192673380292,0.0,0
74,2011-07-04 02:00:01,0.1663354721319999,0.0,0
75,2011-07-04 03:00:01,0.14227206431,0.0,0
76,2011-07-04 04:00:01,0.13035498909,0.0,0
77,2011-07-04 05:00:01,0.167021065133,0.0,0
78,2011-07-04 06:00:01,0.212676159718,0.0,0
79,2011-07-04 07:00:01,0.280531152468,0.0,0
80,2011-07-04 08:00:01,0.475011553443,0.0,0
81,2011-07-04 09:00:01,0.5441871405049999,0.0,0
82,2011-07-04 10:00:01,0.504340064024,0.0,0
83,2011-07-04 11:00:01,0.534922211188,0.0,0
84,2011-07-04 12:00:01,0.60978950038,0.0,0
85,2011-07-04 13:00:01,0.5194034792450001,0.0,0
86,2011-07-04 14:00:01,0.523303802344,0.0,0
87,2011-07-04 15:00:01,0.426077466417,0.0,0
88,2011-07-04 16:00:01,0.328359110681,0.0,0
